location,date,issue_date,anomaly_type
47,2021-07-03,2022-04-17,revision
47,2021-07-10,2022-04-17,adjacent to revision
47,2021-07-17,2022-04-17,revision
47,2021-07-24,2022-04-17,adjacent to revision
47,2021-07-31,2022-04-17,adjacent to revision
47,2021-08-07,2022-04-17,adjacent to revision
47,2021-09-18,2022-04-17,revision
47,2021-09-25,2022-04-17,adjacent to revision
47,2021-10-02,2022-04-17,adjacent to revision
47,2021-10-09,2022-04-17,adjacent to revision
47,2021-12-25,2022-04-17,revision
47,2022-01-01,2022-04-17,revision
47,2022-01-08,2022-04-17,revision
47,2022-01-15,2022-04-17,revision
47,2022-01-22,2022-04-17,adjacent to revision
47,2022-01-29,2022-04-17,adjacent to revision
47,2022-02-05,2022-04-17,revision
47,2022-02-12,2022-04-17,adjacent to revision
47,2022-02-19,2022-04-17,adjacent to revision
47,2022-02-26,2022-04-17,adjacent to revision
47,2022-04-02,2022-04-17,revision
47,2022-04-09,2022-04-17,adjacent to revision
47,2021-04-24,2022-04-24,revision
47,2021-05-01,2022-04-24,adjacent to revision
47,2021-05-08,2022-04-24,adjacent to revision
47,2021-05-15,2022-04-24,adjacent to revision
47,2021-06-19,2022-04-24,revision
47,2021-06-26,2022-04-24,revision
47,2021-07-03,2022-04-24,revision
47,2021-07-10,2022-04-24,adjacent to revision
47,2021-07-17,2022-04-24,revision
47,2021-07-24,2022-04-24,adjacent to revision
47,2021-07-31,2022-04-24,adjacent to revision
47,2021-08-07,2022-04-24,adjacent to revision
47,2021-09-18,2022-04-24,revision
47,2021-09-25,2022-04-24,adjacent to revision
47,2021-10-02,2022-04-24,adjacent to revision
47,2021-10-09,2022-04-24,adjacent to revision
47,2021-12-25,2022-04-24,revision
47,2022-01-01,2022-04-24,revision
47,2022-01-08,2022-04-24,revision
47,2022-01-15,2022-04-24,revision
47,2022-01-22,2022-04-24,adjacent to revision
47,2022-01-29,2022-04-24,adjacent to revision
47,2022-02-05,2022-04-24,revision
47,2022-02-12,2022-04-24,adjacent to revision
47,2022-02-19,2022-04-24,adjacent to revision
47,2022-02-26,2022-04-24,adjacent to revision
47,2022-04-02,2022-04-24,revision
47,2022-04-09,2022-04-24,adjacent to revision
47,2021-04-24,2022-05-01,revision
47,2021-05-01,2022-05-01,adjacent to revision
47,2021-05-08,2022-05-01,adjacent to revision
47,2021-05-15,2022-05-01,adjacent to revision
47,2021-06-19,2022-05-01,revision
47,2021-06-26,2022-05-01,revision
47,2021-07-03,2022-05-01,revision
47,2021-07-10,2022-05-01,adjacent to revision
47,2021-07-17,2022-05-01,revision
47,2021-07-24,2022-05-01,adjacent to revision
47,2021-07-31,2022-05-01,adjacent to revision
47,2021-08-07,2022-05-01,adjacent to revision
47,2021-09-18,2022-05-01,revision
47,2021-09-25,2022-05-01,adjacent to revision
47,2021-10-02,2022-05-01,adjacent to revision
47,2021-10-09,2022-05-01,adjacent to revision
47,2021-12-25,2022-05-01,revision
47,2022-01-01,2022-05-01,revision
47,2022-01-08,2022-05-01,revision
47,2022-01-15,2022-05-01,revision
47,2022-01-22,2022-05-01,adjacent to revision
47,2022-01-29,2022-05-01,adjacent to revision
47,2022-02-05,2022-05-01,revision
47,2022-02-12,2022-05-01,adjacent to revision
47,2022-02-19,2022-05-01,adjacent to revision
47,2022-02-26,2022-05-01,adjacent to revision
47,2022-04-02,2022-05-01,revision
47,2022-04-09,2022-05-01,adjacent to revision
47,2021-04-24,2022-05-08,revision
47,2021-05-01,2022-05-08,adjacent to revision
47,2021-05-08,2022-05-08,adjacent to revision
47,2021-05-15,2022-05-08,adjacent to revision
47,2021-06-19,2022-05-08,revision
47,2021-06-26,2022-05-08,revision
47,2021-07-03,2022-05-08,revision
47,2021-07-10,2022-05-08,adjacent to revision
47,2021-07-17,2022-05-08,revision
47,2021-07-24,2022-05-08,adjacent to revision
47,2021-07-31,2022-05-08,adjacent to revision
47,2021-08-07,2022-05-08,adjacent to revision
47,2021-09-18,2022-05-08,revision
47,2021-09-25,2022-05-08,adjacent to revision
47,2021-10-02,2022-05-08,adjacent to revision
47,2021-10-09,2022-05-08,adjacent to revision
47,2021-12-25,2022-05-08,revision
47,2022-01-01,2022-05-08,revision
47,2022-01-08,2022-05-08,revision
47,2022-01-15,2022-05-08,revision
47,2022-01-22,2022-05-08,adjacent to revision
47,2022-01-29,2022-05-08,adjacent to revision
47,2022-02-05,2022-05-08,revision
47,2022-02-12,2022-05-08,adjacent to revision
47,2022-02-19,2022-05-08,adjacent to revision
47,2022-02-26,2022-05-08,adjacent to revision
47,2022-04-02,2022-05-08,revision
47,2022-04-09,2022-05-08,adjacent to revision
47,2022-04-30,2022-05-08,revision
47,2021-04-24,2022-05-15,revision
47,2021-05-01,2022-05-15,adjacent to revision
47,2021-05-08,2022-05-15,adjacent to revision
47,2021-05-15,2022-05-15,adjacent to revision
47,2021-06-19,2022-05-15,revision
47,2021-06-26,2022-05-15,revision
47,2021-07-03,2022-05-15,revision
47,2021-07-10,2022-05-15,adjacent to revision
47,2021-07-17,2022-05-15,revision
47,2021-07-24,2022-05-15,adjacent to revision
47,2021-07-31,2022-05-15,adjacent to revision
47,2021-08-07,2022-05-15,adjacent to revision
47,2021-09-18,2022-05-15,revision
47,2021-09-25,2022-05-15,adjacent to revision
47,2021-10-02,2022-05-15,adjacent to revision
47,2021-10-09,2022-05-15,adjacent to revision
47,2021-12-25,2022-05-15,revision
47,2022-01-01,2022-05-15,revision
47,2022-01-08,2022-05-15,revision
47,2022-01-15,2022-05-15,revision
47,2022-01-22,2022-05-15,adjacent to revision
47,2022-01-29,2022-05-15,adjacent to revision
47,2022-02-05,2022-05-15,revision
47,2022-02-12,2022-05-15,adjacent to revision
47,2022-02-19,2022-05-15,adjacent to revision
47,2022-02-26,2022-05-15,adjacent to revision
47,2022-04-02,2022-05-15,revision
47,2022-04-09,2022-05-15,adjacent to revision
47,2022-04-30,2022-05-15,revision
47,2022-05-07,2022-05-15,revision
48,2020-11-07,2020-12-20,revision
48,2020-11-14,2020-12-20,adjacent to revision
48,2020-11-21,2020-12-20,adjacent to revision
48,2020-11-28,2020-12-20,adjacent to revision
48,2020-11-07,2020-12-27,revision
48,2020-11-14,2020-12-27,adjacent to revision
48,2020-11-21,2020-12-27,adjacent to revision
48,2020-11-28,2020-12-27,adjacent to revision
48,2020-11-07,2021-01-03,revision
48,2020-11-14,2021-01-03,adjacent to revision
48,2020-11-21,2021-01-03,adjacent to revision
48,2020-11-28,2021-01-03,adjacent to revision
48,2020-11-07,2021-01-10,revision
48,2020-11-14,2021-01-10,adjacent to revision
48,2020-11-21,2021-01-10,adjacent to revision
48,2020-11-28,2021-01-10,adjacent to revision
48,2020-11-07,2021-01-17,revision
48,2020-11-14,2021-01-17,adjacent to revision
48,2020-11-21,2021-01-17,adjacent to revision
48,2020-11-28,2021-01-17,adjacent to revision
48,2020-11-07,2021-01-24,revision
48,2020-11-14,2021-01-24,adjacent to revision
48,2020-11-21,2021-01-24,adjacent to revision
48,2020-11-28,2021-01-24,adjacent to revision
48,2020-11-07,2021-01-31,revision
48,2020-11-14,2021-01-31,adjacent to revision
48,2020-11-21,2021-01-31,adjacent to revision
48,2020-11-28,2021-01-31,adjacent to revision
48,2020-11-07,2021-02-07,revision
48,2020-11-14,2021-02-07,adjacent to revision
48,2020-11-21,2021-02-07,adjacent to revision
48,2020-11-28,2021-02-07,adjacent to revision
48,2020-11-07,2021-02-14,revision
48,2020-11-14,2021-02-14,adjacent to revision
48,2020-11-21,2021-02-14,adjacent to revision
48,2020-11-28,2021-02-14,adjacent to revision
48,2020-11-07,2021-02-21,revision
48,2020-11-14,2021-02-21,adjacent to revision
48,2020-11-21,2021-02-21,adjacent to revision
48,2020-11-28,2021-02-21,adjacent to revision
48,2020-11-07,2021-02-28,revision
48,2020-11-14,2021-02-28,adjacent to revision
48,2020-11-21,2021-02-28,adjacent to revision
48,2020-11-28,2021-02-28,adjacent to revision
48,2020-11-07,2021-03-07,revision
48,2020-11-14,2021-03-07,adjacent to revision
48,2020-11-21,2021-03-07,adjacent to revision
48,2020-11-28,2021-03-07,adjacent to revision
48,2020-11-07,2021-03-14,revision
48,2020-11-14,2021-03-14,adjacent to revision
48,2020-11-21,2021-03-14,adjacent to revision
48,2020-11-28,2021-03-14,adjacent to revision
48,2020-11-07,2021-03-21,revision
48,2020-11-14,2021-03-21,adjacent to revision
48,2020-11-21,2021-03-21,adjacent to revision
48,2020-11-28,2021-03-21,adjacent to revision
48,2020-11-07,2021-03-28,revision
48,2020-11-14,2021-03-28,adjacent to revision
48,2020-11-21,2021-03-28,adjacent to revision
48,2020-11-28,2021-03-28,adjacent to revision
48,2020-11-07,2021-04-04,revision
48,2020-11-14,2021-04-04,adjacent to revision
48,2020-11-21,2021-04-04,adjacent to revision
48,2020-11-28,2021-04-04,adjacent to revision
48,2020-11-07,2021-04-11,revision
48,2020-11-14,2021-04-11,adjacent to revision
48,2020-11-21,2021-04-11,adjacent to revision
48,2020-11-28,2021-04-11,adjacent to revision
48,2020-11-07,2021-04-18,revision
48,2020-11-14,2021-04-18,adjacent to revision
48,2020-11-21,2021-04-18,adjacent to revision
48,2020-11-28,2021-04-18,adjacent to revision
48,2020-11-07,2021-04-25,revision
48,2020-11-14,2021-04-25,adjacent to revision
48,2020-11-21,2021-04-25,adjacent to revision
48,2020-11-28,2021-04-25,adjacent to revision
48,2020-11-07,2021-05-02,revision
48,2020-11-14,2021-05-02,adjacent to revision
48,2020-11-21,2021-05-02,adjacent to revision
48,2020-11-28,2021-05-02,adjacent to revision
48,2020-11-07,2021-05-09,revision
48,2020-11-14,2021-05-09,adjacent to revision
48,2020-11-21,2021-05-09,adjacent to revision
48,2020-11-28,2021-05-09,adjacent to revision
48,2020-11-07,2021-05-16,revision
48,2020-11-14,2021-05-16,adjacent to revision
48,2020-11-21,2021-05-16,adjacent to revision
48,2020-11-28,2021-05-16,adjacent to revision
48,2020-11-07,2021-05-23,revision
48,2020-11-14,2021-05-23,adjacent to revision
48,2020-11-21,2021-05-23,adjacent to revision
48,2020-11-28,2021-05-23,adjacent to revision
48,2020-11-07,2021-05-30,revision
48,2020-11-14,2021-05-30,adjacent to revision
48,2020-11-21,2021-05-30,adjacent to revision
48,2020-11-28,2021-05-30,adjacent to revision
48,2020-11-07,2021-06-06,revision
48,2020-11-14,2021-06-06,adjacent to revision
48,2020-11-21,2021-06-06,adjacent to revision
48,2020-11-28,2021-06-06,adjacent to revision
48,2020-11-07,2021-06-13,revision
48,2020-11-14,2021-06-13,adjacent to revision
48,2020-11-21,2021-06-13,adjacent to revision
48,2020-11-28,2021-06-13,adjacent to revision
48,2020-11-07,2021-06-20,revision
48,2020-11-14,2021-06-20,adjacent to revision
48,2020-11-21,2021-06-20,adjacent to revision
48,2020-11-28,2021-06-20,adjacent to revision
48,2020-11-07,2021-06-27,revision
48,2020-11-14,2021-06-27,adjacent to revision
48,2020-11-21,2021-06-27,adjacent to revision
48,2020-11-28,2021-06-27,adjacent to revision
48,2020-11-07,2021-07-04,revision
48,2020-11-14,2021-07-04,adjacent to revision
48,2020-11-21,2021-07-04,adjacent to revision
48,2020-11-28,2021-07-04,adjacent to revision
48,2020-11-07,2021-07-11,revision
48,2020-11-14,2021-07-11,adjacent to revision
48,2020-11-21,2021-07-11,adjacent to revision
48,2020-11-28,2021-07-11,adjacent to revision
48,2020-11-07,2021-07-18,revision
48,2020-11-14,2021-07-18,adjacent to revision
48,2020-11-21,2021-07-18,adjacent to revision
48,2020-11-28,2021-07-18,adjacent to revision
48,2020-11-07,2021-07-25,revision
48,2020-11-14,2021-07-25,adjacent to revision
48,2020-11-21,2021-07-25,adjacent to revision
48,2020-11-28,2021-07-25,adjacent to revision
48,2020-11-07,2021-08-01,revision
48,2020-11-14,2021-08-01,adjacent to revision
48,2020-11-21,2021-08-01,adjacent to revision
48,2020-11-28,2021-08-01,adjacent to revision
48,2020-11-07,2021-08-08,revision
48,2020-11-14,2021-08-08,adjacent to revision
48,2020-11-21,2021-08-08,adjacent to revision
48,2020-11-28,2021-08-08,adjacent to revision
48,2020-11-07,2021-08-15,revision
48,2020-11-14,2021-08-15,adjacent to revision
48,2020-11-21,2021-08-15,adjacent to revision
48,2020-11-28,2021-08-15,adjacent to revision
48,2020-11-07,2021-08-22,revision
48,2020-11-14,2021-08-22,adjacent to revision
48,2020-11-21,2021-08-22,adjacent to revision
48,2020-11-28,2021-08-22,adjacent to revision
48,2020-11-07,2021-08-29,revision
48,2020-11-14,2021-08-29,adjacent to revision
48,2020-11-21,2021-08-29,adjacent to revision
48,2020-11-28,2021-08-29,adjacent to revision
48,2020-11-07,2021-09-05,revision
48,2020-11-14,2021-09-05,adjacent to revision
48,2020-11-21,2021-09-05,adjacent to revision
48,2020-11-28,2021-09-05,adjacent to revision
48,2020-11-07,2021-09-12,revision
48,2020-11-14,2021-09-12,adjacent to revision
48,2020-11-21,2021-09-12,adjacent to revision
48,2020-11-28,2021-09-12,adjacent to revision
48,2020-11-07,2021-09-19,revision
48,2020-11-14,2021-09-19,adjacent to revision
48,2020-11-21,2021-09-19,adjacent to revision
48,2020-11-28,2021-09-19,adjacent to revision
48,2020-11-07,2021-09-26,revision
48,2020-11-14,2021-09-26,adjacent to revision
48,2020-11-21,2021-09-26,adjacent to revision
48,2020-11-28,2021-09-26,adjacent to revision
48,2020-11-07,2021-10-03,revision
48,2020-11-14,2021-10-03,adjacent to revision
48,2020-11-21,2021-10-03,adjacent to revision
48,2020-11-28,2021-10-03,adjacent to revision
48,2020-11-07,2021-10-10,revision
48,2020-11-14,2021-10-10,adjacent to revision
48,2020-11-21,2021-10-10,adjacent to revision
48,2020-11-28,2021-10-10,adjacent to revision
48,2020-11-07,2021-10-17,revision
48,2020-11-14,2021-10-17,adjacent to revision
48,2020-11-21,2021-10-17,adjacent to revision
48,2020-11-28,2021-10-17,adjacent to revision
48,2020-11-07,2021-10-24,revision
48,2020-11-14,2021-10-24,adjacent to revision
48,2020-11-21,2021-10-24,adjacent to revision
48,2020-11-28,2021-10-24,adjacent to revision
48,2020-11-07,2021-10-31,revision
48,2020-11-14,2021-10-31,adjacent to revision
48,2020-11-21,2021-10-31,adjacent to revision
48,2020-11-28,2021-10-31,adjacent to revision
48,2020-11-07,2021-11-07,revision
48,2020-11-14,2021-11-07,adjacent to revision
48,2020-11-21,2021-11-07,adjacent to revision
48,2020-11-28,2021-11-07,adjacent to revision
48,2020-11-07,2021-11-14,revision
48,2020-11-14,2021-11-14,adjacent to revision
48,2020-11-21,2021-11-14,adjacent to revision
48,2020-11-28,2021-11-14,adjacent to revision
48,2020-11-07,2021-11-21,revision
48,2020-11-14,2021-11-21,adjacent to revision
48,2020-11-21,2021-11-21,adjacent to revision
48,2020-11-28,2021-11-21,adjacent to revision
48,2020-11-07,2021-11-28,revision
48,2020-11-14,2021-11-28,adjacent to revision
48,2020-11-21,2021-11-28,adjacent to revision
48,2020-11-28,2021-11-28,adjacent to revision
48,2020-11-07,2021-12-05,revision
48,2020-11-14,2021-12-05,adjacent to revision
48,2020-11-21,2021-12-05,adjacent to revision
48,2020-11-28,2021-12-05,adjacent to revision
48,2020-11-07,2021-12-12,revision
48,2020-11-14,2021-12-12,adjacent to revision
48,2020-11-21,2021-12-12,adjacent to revision
48,2020-11-28,2021-12-12,adjacent to revision
48,2020-11-07,2021-12-19,revision
48,2020-11-14,2021-12-19,adjacent to revision
48,2020-11-21,2021-12-19,adjacent to revision
48,2020-11-28,2021-12-19,adjacent to revision
48,2020-11-07,2021-12-26,revision
48,2020-11-14,2021-12-26,adjacent to revision
48,2020-11-21,2021-12-26,adjacent to revision
48,2020-11-28,2021-12-26,adjacent to revision
48,2020-11-07,2022-01-02,revision
48,2020-11-14,2022-01-02,adjacent to revision
48,2020-11-21,2022-01-02,adjacent to revision
48,2020-11-28,2022-01-02,adjacent to revision
48,2020-11-07,2022-01-09,revision
48,2020-11-14,2022-01-09,adjacent to revision
48,2020-11-21,2022-01-09,adjacent to revision
48,2020-11-28,2022-01-09,adjacent to revision
48,2020-11-07,2022-01-16,revision
48,2020-11-14,2022-01-16,adjacent to revision
48,2020-11-21,2022-01-16,adjacent to revision
48,2020-11-28,2022-01-16,adjacent to revision
48,2020-04-04,2022-01-23,revision
48,2020-04-11,2022-01-23,revision
48,2020-04-18,2022-01-23,revision
48,2020-04-25,2022-01-23,adjacent to revision
48,2020-05-02,2022-01-23,adjacent to revision
48,2020-05-09,2022-01-23,adjacent to revision
48,2020-06-06,2022-01-23,revision
48,2020-06-13,2022-01-23,adjacent to revision
48,2020-06-20,2022-01-23,adjacent to revision
48,2020-06-27,2022-01-23,adjacent to revision
48,2020-08-15,2022-01-23,revision
48,2020-08-22,2022-01-23,adjacent to revision
48,2020-08-29,2022-01-23,adjacent to revision
48,2020-09-05,2022-01-23,adjacent to revision
48,2020-09-26,2022-01-23,revision
48,2020-10-03,2022-01-23,adjacent to revision
48,2020-10-10,2022-01-23,adjacent to revision
48,2020-10-17,2022-01-23,adjacent to revision
48,2021-12-25,2022-01-23,revision
48,2022-01-01,2022-01-23,adjacent to revision
48,2022-01-08,2022-01-23,adjacent to revision
48,2022-01-15,2022-01-23,adjacent to revision
48,2020-04-04,2022-01-30,revision
48,2020-04-11,2022-01-30,revision
48,2020-04-18,2022-01-30,revision
48,2020-04-25,2022-01-30,adjacent to revision
48,2020-05-02,2022-01-30,adjacent to revision
48,2020-05-09,2022-01-30,adjacent to revision
48,2020-06-06,2022-01-30,revision
48,2020-06-13,2022-01-30,adjacent to revision
48,2020-06-20,2022-01-30,adjacent to revision
48,2020-06-27,2022-01-30,adjacent to revision
48,2020-08-15,2022-01-30,revision
48,2020-08-22,2022-01-30,adjacent to revision
48,2020-08-29,2022-01-30,adjacent to revision
48,2020-09-05,2022-01-30,adjacent to revision
48,2020-09-26,2022-01-30,revision
48,2020-10-03,2022-01-30,adjacent to revision
48,2020-10-10,2022-01-30,adjacent to revision
48,2020-10-17,2022-01-30,adjacent to revision
48,2021-12-25,2022-01-30,revision
48,2022-01-01,2022-01-30,adjacent to revision
48,2022-01-08,2022-01-30,adjacent to revision
48,2022-01-15,2022-01-30,adjacent to revision
48,2020-04-04,2022-02-06,revision
48,2020-04-11,2022-02-06,revision
48,2020-04-18,2022-02-06,revision
48,2020-04-25,2022-02-06,adjacent to revision
48,2020-05-02,2022-02-06,adjacent to revision
48,2020-05-09,2022-02-06,adjacent to revision
48,2020-06-06,2022-02-06,revision
48,2020-06-13,2022-02-06,adjacent to revision
48,2020-06-20,2022-02-06,adjacent to revision
48,2020-06-27,2022-02-06,adjacent to revision
48,2020-08-15,2022-02-06,revision
48,2020-08-22,2022-02-06,adjacent to revision
48,2020-08-29,2022-02-06,adjacent to revision
48,2020-09-05,2022-02-06,adjacent to revision
48,2020-09-26,2022-02-06,revision
48,2020-10-03,2022-02-06,adjacent to revision
48,2020-10-10,2022-02-06,adjacent to revision
48,2020-10-17,2022-02-06,adjacent to revision
48,2021-12-25,2022-02-06,revision
48,2022-01-01,2022-02-06,adjacent to revision
48,2022-01-08,2022-02-06,adjacent to revision
48,2022-01-15,2022-02-06,adjacent to revision
48,2020-04-04,2022-02-13,revision
48,2020-04-11,2022-02-13,revision
48,2020-04-18,2022-02-13,revision
48,2020-04-25,2022-02-13,adjacent to revision
48,2020-05-02,2022-02-13,adjacent to revision
48,2020-05-09,2022-02-13,adjacent to revision
48,2020-06-06,2022-02-13,revision
48,2020-06-13,2022-02-13,adjacent to revision
48,2020-06-20,2022-02-13,adjacent to revision
48,2020-06-27,2022-02-13,adjacent to revision
48,2020-08-15,2022-02-13,revision
48,2020-08-22,2022-02-13,adjacent to revision
48,2020-08-29,2022-02-13,adjacent to revision
48,2020-09-05,2022-02-13,adjacent to revision
48,2020-09-26,2022-02-13,revision
48,2020-10-03,2022-02-13,adjacent to revision
48,2020-10-10,2022-02-13,adjacent to revision
48,2020-10-17,2022-02-13,adjacent to revision
48,2021-12-25,2022-02-13,revision
48,2022-01-01,2022-02-13,adjacent to revision
48,2022-01-08,2022-02-13,adjacent to revision
48,2022-01-15,2022-02-13,adjacent to revision
48,2020-04-04,2022-02-20,revision
48,2020-04-11,2022-02-20,revision
48,2020-04-18,2022-02-20,revision
48,2020-04-25,2022-02-20,adjacent to revision
48,2020-05-02,2022-02-20,adjacent to revision
48,2020-05-09,2022-02-20,adjacent to revision
48,2020-06-06,2022-02-20,revision
48,2020-06-13,2022-02-20,adjacent to revision
48,2020-06-20,2022-02-20,adjacent to revision
48,2020-06-27,2022-02-20,adjacent to revision
48,2020-08-15,2022-02-20,revision
48,2020-08-22,2022-02-20,adjacent to revision
48,2020-08-29,2022-02-20,adjacent to revision
48,2020-09-05,2022-02-20,adjacent to revision
48,2020-09-26,2022-02-20,revision
48,2020-10-03,2022-02-20,adjacent to revision
48,2020-10-10,2022-02-20,adjacent to revision
48,2020-10-17,2022-02-20,adjacent to revision
48,2021-12-25,2022-02-20,revision
48,2022-01-01,2022-02-20,adjacent to revision
48,2022-01-08,2022-02-20,adjacent to revision
48,2022-01-15,2022-02-20,adjacent to revision
48,2020-04-04,2022-02-27,revision
48,2020-04-11,2022-02-27,revision
48,2020-04-18,2022-02-27,revision
48,2020-04-25,2022-02-27,adjacent to revision
48,2020-05-02,2022-02-27,adjacent to revision
48,2020-05-09,2022-02-27,adjacent to revision
48,2020-06-06,2022-02-27,revision
48,2020-06-13,2022-02-27,adjacent to revision
48,2020-06-20,2022-02-27,adjacent to revision
48,2020-06-27,2022-02-27,adjacent to revision
48,2020-08-15,2022-02-27,revision
48,2020-08-22,2022-02-27,adjacent to revision
48,2020-08-29,2022-02-27,adjacent to revision
48,2020-09-05,2022-02-27,adjacent to revision
48,2020-09-26,2022-02-27,revision
48,2020-10-03,2022-02-27,adjacent to revision
48,2020-10-10,2022-02-27,adjacent to revision
48,2020-10-17,2022-02-27,adjacent to revision
48,2021-12-25,2022-02-27,revision
48,2022-01-01,2022-02-27,adjacent to revision
48,2022-01-08,2022-02-27,adjacent to revision
48,2022-01-15,2022-02-27,adjacent to revision
48,2020-04-04,2022-03-06,revision
48,2020-04-11,2022-03-06,revision
48,2020-04-18,2022-03-06,revision
48,2020-04-25,2022-03-06,adjacent to revision
48,2020-05-02,2022-03-06,adjacent to revision
48,2020-05-09,2022-03-06,adjacent to revision
48,2020-06-06,2022-03-06,revision
48,2020-06-13,2022-03-06,adjacent to revision
48,2020-06-20,2022-03-06,adjacent to revision
48,2020-06-27,2022-03-06,adjacent to revision
48,2020-08-15,2022-03-06,revision
48,2020-08-22,2022-03-06,adjacent to revision
48,2020-08-29,2022-03-06,adjacent to revision
48,2020-09-05,2022-03-06,adjacent to revision
48,2020-09-26,2022-03-06,revision
48,2020-10-03,2022-03-06,adjacent to revision
48,2020-10-10,2022-03-06,adjacent to revision
48,2020-10-17,2022-03-06,adjacent to revision
48,2021-12-25,2022-03-06,revision
48,2022-01-01,2022-03-06,adjacent to revision
48,2022-01-08,2022-03-06,adjacent to revision
48,2022-01-15,2022-03-06,adjacent to revision
48,2020-04-04,2022-03-13,revision
48,2020-04-11,2022-03-13,revision
48,2020-04-18,2022-03-13,revision
48,2020-04-25,2022-03-13,adjacent to revision
48,2020-05-02,2022-03-13,adjacent to revision
48,2020-05-09,2022-03-13,adjacent to revision
48,2020-06-06,2022-03-13,revision
48,2020-06-13,2022-03-13,adjacent to revision
48,2020-06-20,2022-03-13,adjacent to revision
48,2020-06-27,2022-03-13,adjacent to revision
48,2020-08-15,2022-03-13,revision
48,2020-08-22,2022-03-13,adjacent to revision
48,2020-08-29,2022-03-13,adjacent to revision
48,2020-09-05,2022-03-13,adjacent to revision
48,2020-09-26,2022-03-13,revision
48,2020-10-03,2022-03-13,adjacent to revision
48,2020-10-10,2022-03-13,adjacent to revision
48,2020-10-17,2022-03-13,adjacent to revision
48,2021-12-25,2022-03-13,revision
48,2022-01-01,2022-03-13,adjacent to revision
48,2022-01-08,2022-03-13,adjacent to revision
48,2022-01-15,2022-03-13,adjacent to revision
48,2020-04-04,2022-03-20,revision
48,2020-04-11,2022-03-20,revision
48,2020-04-18,2022-03-20,revision
48,2020-04-25,2022-03-20,adjacent to revision
48,2020-05-02,2022-03-20,adjacent to revision
48,2020-05-09,2022-03-20,adjacent to revision
48,2020-06-06,2022-03-20,revision
48,2020-06-13,2022-03-20,adjacent to revision
48,2020-06-20,2022-03-20,adjacent to revision
48,2020-06-27,2022-03-20,adjacent to revision
48,2020-08-15,2022-03-20,revision
48,2020-08-22,2022-03-20,adjacent to revision
48,2020-08-29,2022-03-20,adjacent to revision
48,2020-09-05,2022-03-20,adjacent to revision
48,2020-09-26,2022-03-20,revision
48,2020-10-03,2022-03-20,adjacent to revision
48,2020-10-10,2022-03-20,adjacent to revision
48,2020-10-17,2022-03-20,adjacent to revision
48,2021-12-25,2022-03-20,revision
48,2022-01-01,2022-03-20,adjacent to revision
48,2022-01-08,2022-03-20,adjacent to revision
48,2022-01-15,2022-03-20,adjacent to revision
48,2020-04-04,2022-03-27,revision
48,2020-04-11,2022-03-27,revision
48,2020-04-18,2022-03-27,revision
48,2020-04-25,2022-03-27,adjacent to revision
48,2020-05-02,2022-03-27,adjacent to revision
48,2020-05-09,2022-03-27,adjacent to revision
48,2020-06-06,2022-03-27,revision
48,2020-06-13,2022-03-27,adjacent to revision
48,2020-06-20,2022-03-27,adjacent to revision
48,2020-06-27,2022-03-27,adjacent to revision
48,2020-08-15,2022-03-27,revision
48,2020-08-22,2022-03-27,adjacent to revision
48,2020-08-29,2022-03-27,adjacent to revision
48,2020-09-05,2022-03-27,adjacent to revision
48,2020-09-26,2022-03-27,revision
48,2020-10-03,2022-03-27,adjacent to revision
48,2020-10-10,2022-03-27,adjacent to revision
48,2020-10-17,2022-03-27,adjacent to revision
48,2021-12-25,2022-03-27,revision
48,2022-01-01,2022-03-27,adjacent to revision
48,2022-01-08,2022-03-27,adjacent to revision
48,2022-01-15,2022-03-27,adjacent to revision
48,2020-04-04,2022-04-03,revision
48,2020-04-11,2022-04-03,revision
48,2020-04-18,2022-04-03,revision
48,2020-04-25,2022-04-03,adjacent to revision
48,2020-05-02,2022-04-03,adjacent to revision
48,2020-05-09,2022-04-03,adjacent to revision
48,2020-06-06,2022-04-03,revision
48,2020-06-13,2022-04-03,adjacent to revision
48,2020-06-20,2022-04-03,adjacent to revision
48,2020-06-27,2022-04-03,adjacent to revision
48,2020-08-15,2022-04-03,revision
48,2020-08-22,2022-04-03,adjacent to revision
48,2020-08-29,2022-04-03,adjacent to revision
48,2020-09-05,2022-04-03,adjacent to revision
48,2020-09-26,2022-04-03,revision
48,2020-10-03,2022-04-03,adjacent to revision
48,2020-10-10,2022-04-03,adjacent to revision
48,2020-10-17,2022-04-03,adjacent to revision
48,2021-12-25,2022-04-03,revision
48,2022-01-01,2022-04-03,adjacent to revision
48,2022-01-08,2022-04-03,adjacent to revision
48,2022-01-15,2022-04-03,adjacent to revision
48,2020-04-04,2022-04-10,revision
48,2020-04-11,2022-04-10,revision
48,2020-04-18,2022-04-10,revision
48,2020-04-25,2022-04-10,adjacent to revision
48,2020-05-02,2022-04-10,adjacent to revision
48,2020-05-09,2022-04-10,adjacent to revision
48,2020-06-06,2022-04-10,revision
48,2020-06-13,2022-04-10,adjacent to revision
48,2020-06-20,2022-04-10,adjacent to revision
48,2020-06-27,2022-04-10,adjacent to revision
48,2020-08-15,2022-04-10,revision
48,2020-08-22,2022-04-10,adjacent to revision
48,2020-08-29,2022-04-10,adjacent to revision
48,2020-09-05,2022-04-10,adjacent to revision
48,2020-09-26,2022-04-10,revision
48,2020-10-03,2022-04-10,adjacent to revision
48,2020-10-10,2022-04-10,adjacent to revision
