location,location_name,date,orig_obs,issue_date,real_diff,relative_diff_orig_base,relative_diff_revised_base
FR,NA,2020-05-23,684,2020-06-28,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-06-28,7,0.3684210526315789,0.2692307692307692
GB,NA,2020-03-21,212,2020-06-28,10,0.04716981132075472,0.04504504504504504
GB,NA,2020-03-28,786,2020-06-28,419,0.5330788804071247,0.34771784232365144
GB,NA,2020-04-04,3294,2020-06-28,472,0.143290831815422,0.1253319171534785
GB,NA,2020-04-11,5562,2020-06-28,816,0.14670981661272922,0.1279397930385701
GB,NA,2020-04-18,5589,2020-06-28,806,0.14421184469493648,0.12603596559812352
GB,NA,2020-04-25,4855,2020-06-28,786,0.16189495365602471,0.13933699698634994
SE,NA,2020-06-20,179,2020-06-28,56,0.3128491620111732,0.23829787234042554
FR,NA,2020-04-18,5491,2020-07-05,-20,-0.00364232380258605,-0.003655638822884299
FR,NA,2020-04-25,3291,2020-07-05,-11,-0.003342449103615922,-0.003353658536585366
FR,NA,2020-05-23,684,2020-07-05,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-07-05,7,0.3684210526315789,0.2692307692307692
GB,NA,2020-03-21,212,2020-07-05,10,0.04716981132075472,0.04504504504504504
GB,NA,2020-03-28,786,2020-07-05,419,0.5330788804071247,0.34771784232365144
GB,NA,2020-04-04,3294,2020-07-05,472,0.143290831815422,0.1253319171534785
GB,NA,2020-04-11,5562,2020-07-05,816,0.14670981661272922,0.1279397930385701
GB,NA,2020-04-18,5589,2020-07-05,806,0.14421184469493648,0.12603596559812352
GB,NA,2020-04-25,4855,2020-07-05,786,0.16189495365602471,0.13933699698634994
SE,NA,2020-06-20,179,2020-07-05,56,0.3128491620111732,0.23829787234042554
FR,NA,2020-04-18,5491,2020-07-12,-20,-0.00364232380258605,-0.003655638822884299
FR,NA,2020-04-25,3291,2020-07-12,-11,-0.003342449103615922,-0.003353658536585366
FR,NA,2020-05-23,684,2020-07-12,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-07-12,7,0.3684210526315789,0.2692307692307692
GB,NA,2020-03-21,212,2020-07-12,10,0.04716981132075472,0.04504504504504504
GB,NA,2020-03-28,786,2020-07-12,419,0.5330788804071247,0.34771784232365144
GB,NA,2020-04-04,3294,2020-07-12,472,0.143290831815422,0.1253319171534785
GB,NA,2020-04-11,5562,2020-07-12,816,0.14670981661272922,0.1279397930385701
GB,NA,2020-04-18,5589,2020-07-12,806,0.14421184469493648,0.12603596559812352
GB,NA,2020-04-25,4855,2020-07-12,786,0.16189495365602471,0.13933699698634994
SE,NA,2020-06-20,179,2020-07-12,56,0.3128491620111732,0.23829787234042554
FR,NA,2020-04-18,5491,2020-07-19,-20,-0.00364232380258605,-0.003655638822884299
FR,NA,2020-04-25,3291,2020-07-19,-11,-0.003342449103615922,-0.003353658536585366
FR,NA,2020-05-23,684,2020-07-19,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-07-19,7,0.3684210526315789,0.2692307692307692
GB,NA,2020-03-21,212,2020-07-19,10,0.04716981132075472,0.04504504504504504
GB,NA,2020-03-28,786,2020-07-19,420,0.5343511450381679,0.3482587064676617
GB,NA,2020-04-04,3294,2020-07-19,472,0.143290831815422,0.1253319171534785
GB,NA,2020-04-11,5562,2020-07-19,824,0.14814814814814814,0.12903225806451613
GB,NA,2020-04-18,5589,2020-07-19,810,0.14492753623188406,0.12658227848101267
GB,NA,2020-04-25,4855,2020-07-19,788,0.16230690010298662,0.13964203437887648
GB,NA,2020-05-02,4496,2020-07-19,3,6.672597864768683e-4,6.668148477439431e-4
GB,NA,2020-05-09,3456,2020-07-19,5,0.0014467592592592592,0.001444669170759896
GB,NA,2020-05-16,2879,2020-07-19,19,0.006599513720041681,0.006556245686680469
GB,NA,2020-05-23,2209,2020-07-19,17,0.007695789950203712,0.0076370170709793355
GB,NA,2020-05-30,1701,2020-07-19,460,0.27042915931804823,0.2128644146228598
GB,NA,2020-06-06,2089,2020-07-19,-430,-0.20584011488750598,-0.2591922845087402
GB,NA,2020-06-13,1197,2020-07-19,13,0.01086048454469507,0.010743801652892562
GB,NA,2020-06-20,927,2020-07-19,7,0.007551240560949299,0.007494646680942184
GB,NA,2020-06-27,925,2020-07-19,-109,-0.11783783783783784,-0.13357843137254902
NL,NA,2020-07-04,8,2020-07-19,13,1.625,0.6190476190476191
NL,NA,2020-07-11,24,2020-07-19,-13,-0.5416666666666666,-1.1818181818181819
SE,NA,2020-06-20,179,2020-07-19,56,0.3128491620111732,0.23829787234042554
FR,NA,2020-04-18,5491,2020-07-26,-20,-0.00364232380258605,-0.003655638822884299
FR,NA,2020-04-25,3291,2020-07-26,-11,-0.003342449103615922,-0.003353658536585366
FR,NA,2020-05-23,684,2020-07-26,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-07-26,7,0.3684210526315789,0.2692307692307692
GB,NA,2020-03-21,212,2020-07-26,10,0.04716981132075472,0.04504504504504504
GB,NA,2020-03-28,786,2020-07-26,420,0.5343511450381679,0.3482587064676617
GB,NA,2020-04-04,3294,2020-07-26,472,0.143290831815422,0.1253319171534785
GB,NA,2020-04-11,5562,2020-07-26,824,0.14814814814814814,0.12903225806451613
GB,NA,2020-04-18,5589,2020-07-26,810,0.14492753623188406,0.12658227848101267
GB,NA,2020-04-25,4855,2020-07-26,788,0.16230690010298662,0.13964203437887648
GB,NA,2020-05-02,4496,2020-07-26,3,6.672597864768683e-4,6.668148477439431e-4
GB,NA,2020-05-09,3456,2020-07-26,5,0.0014467592592592592,0.001444669170759896
GB,NA,2020-05-16,2879,2020-07-26,19,0.006599513720041681,0.006556245686680469
GB,NA,2020-05-23,2209,2020-07-26,17,0.007695789950203712,0.0076370170709793355
GB,NA,2020-05-30,1701,2020-07-26,460,0.27042915931804823,0.2128644146228598
GB,NA,2020-06-06,2089,2020-07-26,-430,-0.20584011488750598,-0.2591922845087402
GB,NA,2020-06-13,1197,2020-07-26,13,0.01086048454469507,0.010743801652892562
GB,NA,2020-06-20,927,2020-07-26,7,0.007551240560949299,0.007494646680942184
GB,NA,2020-06-27,925,2020-07-26,-109,-0.11783783783783784,-0.13357843137254902
NL,NA,2020-07-04,8,2020-07-26,13,1.625,0.6190476190476191
NL,NA,2020-07-11,24,2020-07-26,-13,-0.5416666666666666,-1.1818181818181819
SE,NA,2020-06-20,179,2020-07-26,56,0.3128491620111732,0.23829787234042554
FR,NA,2020-04-18,5491,2020-08-02,-20,-0.00364232380258605,-0.003655638822884299
FR,NA,2020-04-25,3291,2020-08-02,-11,-0.003342449103615922,-0.003353658536585366
FR,NA,2020-05-23,684,2020-08-02,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-08-02,7,0.3684210526315789,0.2692307692307692
GB,NA,2020-03-21,212,2020-08-02,10,0.04716981132075472,0.04504504504504504
GB,NA,2020-03-28,786,2020-08-02,420,0.5343511450381679,0.3482587064676617
GB,NA,2020-04-04,3294,2020-08-02,472,0.143290831815422,0.1253319171534785
GB,NA,2020-04-11,5562,2020-08-02,824,0.14814814814814814,0.12903225806451613
GB,NA,2020-04-18,5589,2020-08-02,810,0.14492753623188406,0.12658227848101267
GB,NA,2020-04-25,4855,2020-08-02,788,0.16230690010298662,0.13964203437887648
GB,NA,2020-05-02,4496,2020-08-02,3,6.672597864768683e-4,6.668148477439431e-4
GB,NA,2020-05-09,3456,2020-08-02,5,0.0014467592592592592,0.001444669170759896
GB,NA,2020-05-16,2879,2020-08-02,19,0.006599513720041681,0.006556245686680469
GB,NA,2020-05-23,2209,2020-08-02,17,0.007695789950203712,0.0076370170709793355
GB,NA,2020-05-30,1701,2020-08-02,460,0.27042915931804823,0.2128644146228598
GB,NA,2020-06-06,2089,2020-08-02,-430,-0.20584011488750598,-0.2591922845087402
GB,NA,2020-06-13,1197,2020-08-02,13,0.01086048454469507,0.010743801652892562
GB,NA,2020-06-20,927,2020-08-02,7,0.007551240560949299,0.007494646680942184
GB,NA,2020-06-27,925,2020-08-02,-109,-0.11783783783783784,-0.13357843137254902
NL,NA,2020-07-04,8,2020-08-02,13,1.625,0.6190476190476191
NL,NA,2020-07-11,24,2020-08-02,-13,-0.5416666666666666,-1.1818181818181819
SE,NA,2020-06-20,179,2020-08-02,56,0.3128491620111732,0.23829787234042554
FR,NA,2020-04-18,5491,2020-08-09,-20,-0.00364232380258605,-0.003655638822884299
FR,NA,2020-04-25,3291,2020-08-09,-11,-0.003342449103615922,-0.003353658536585366
FR,NA,2020-05-23,684,2020-08-09,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-08-09,7,0.3684210526315789,0.2692307692307692
GB,NA,2020-03-21,212,2020-08-09,10,0.04716981132075472,0.04504504504504504
GB,NA,2020-03-28,786,2020-08-09,420,0.5343511450381679,0.3482587064676617
GB,NA,2020-04-04,3294,2020-08-09,472,0.143290831815422,0.1253319171534785
GB,NA,2020-04-11,5562,2020-08-09,824,0.14814814814814814,0.12903225806451613
GB,NA,2020-04-18,5589,2020-08-09,810,0.14492753623188406,0.12658227848101267
GB,NA,2020-04-25,4855,2020-08-09,788,0.16230690010298662,0.13964203437887648
GB,NA,2020-05-02,4496,2020-08-09,3,6.672597864768683e-4,6.668148477439431e-4
GB,NA,2020-05-09,3456,2020-08-09,5,0.0014467592592592592,0.001444669170759896
GB,NA,2020-05-16,2879,2020-08-09,19,0.006599513720041681,0.006556245686680469
GB,NA,2020-05-23,2209,2020-08-09,17,0.007695789950203712,0.0076370170709793355
GB,NA,2020-05-30,1701,2020-08-09,460,0.27042915931804823,0.2128644146228598
GB,NA,2020-06-06,2089,2020-08-09,-430,-0.20584011488750598,-0.2591922845087402
GB,NA,2020-06-13,1197,2020-08-09,13,0.01086048454469507,0.010743801652892562
GB,NA,2020-06-20,927,2020-08-09,7,0.007551240560949299,0.007494646680942184
GB,NA,2020-06-27,925,2020-08-09,-109,-0.11783783783783784,-0.13357843137254902
NL,NA,2020-07-04,8,2020-08-09,13,1.625,0.6190476190476191
NL,NA,2020-07-11,24,2020-08-09,-13,-0.5416666666666666,-1.1818181818181819
SE,NA,2020-06-20,179,2020-08-09,56,0.3128491620111732,0.23829787234042554
FR,NA,2020-04-18,5491,2020-08-16,-20,-0.00364232380258605,-0.003655638822884299
FR,NA,2020-04-25,3291,2020-08-16,-11,-0.003342449103615922,-0.003353658536585366
FR,NA,2020-05-23,684,2020-08-16,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-08-16,7,0.3684210526315789,0.2692307692307692
GB,NA,2020-03-21,212,2020-08-16,10,0.04716981132075472,0.04504504504504504
GB,NA,2020-03-28,786,2020-08-16,420,0.5343511450381679,0.3482587064676617
GB,NA,2020-04-04,3294,2020-08-16,472,0.143290831815422,0.1253319171534785
GB,NA,2020-04-11,5562,2020-08-16,824,0.14814814814814814,0.12903225806451613
GB,NA,2020-04-18,5589,2020-08-16,810,0.14492753623188406,0.12658227848101267
GB,NA,2020-04-25,4855,2020-08-16,788,0.16230690010298662,0.13964203437887648
GB,NA,2020-05-02,4496,2020-08-16,3,6.672597864768683e-4,6.668148477439431e-4
GB,NA,2020-05-09,3456,2020-08-16,5,0.0014467592592592592,0.001444669170759896
GB,NA,2020-05-16,2879,2020-08-16,19,0.006599513720041681,0.006556245686680469
GB,NA,2020-05-23,2209,2020-08-16,17,0.007695789950203712,0.0076370170709793355
GB,NA,2020-05-30,1701,2020-08-16,460,0.27042915931804823,0.2128644146228598
GB,NA,2020-06-06,2089,2020-08-16,-430,-0.20584011488750598,-0.2591922845087402
GB,NA,2020-06-13,1197,2020-08-16,13,0.01086048454469507,0.010743801652892562
GB,NA,2020-06-20,927,2020-08-16,7,0.007551240560949299,0.007494646680942184
GB,NA,2020-06-27,925,2020-08-16,-109,-0.11783783783783784,-0.13357843137254902
NL,NA,2020-07-04,8,2020-08-16,13,1.625,0.6190476190476191
NL,NA,2020-07-11,24,2020-08-16,-13,-0.5416666666666666,-1.1818181818181819
SE,NA,2020-06-20,179,2020-08-16,56,0.3128491620111732,0.23829787234042554
FR,NA,2020-04-18,5491,2020-08-23,-20,-0.00364232380258605,-0.003655638822884299
FR,NA,2020-04-25,3291,2020-08-23,-11,-0.003342449103615922,-0.003353658536585366
FR,NA,2020-05-23,684,2020-08-23,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-08-23,8,0.42105263157894735,0.2962962962962963
GB,NA,2020-03-21,212,2020-08-23,11,0.05188679245283019,0.04932735426008968
GB,NA,2020-03-28,786,2020-08-23,426,0.5419847328244275,0.35148514851485146
GB,NA,2020-04-04,3294,2020-08-23,516,0.15664845173041894,0.13543307086614173
GB,NA,2020-04-11,5562,2020-08-23,820,0.1474289823804387,0.12848636790974616
GB,NA,2020-04-18,5589,2020-08-23,802,0.14349615315798891,0.12548896886246283
GB,NA,2020-04-25,4855,2020-08-23,725,0.14933058702368693,0.12992831541218638
GB,NA,2020-05-02,4496,2020-08-23,-158,-0.035142348754448396,-0.03642231443061319
GB,NA,2020-05-09,3456,2020-08-23,-246,-0.07118055555555555,-0.07663551401869159
GB,NA,2020-05-16,2879,2020-08-23,-301,-0.10455019103855505,-0.11675717610550815
GB,NA,2020-05-23,2209,2020-08-23,-384,-0.1738343141693074,-0.2104109589041096
GB,NA,2020-05-30,1701,2020-08-23,106,0.06231628453850676,0.05866076369673492
GB,NA,2020-06-06,2089,2020-08-23,-909,-0.4351364289133557,-0.7703389830508475
GB,NA,2020-06-13,1197,2020-08-23,-423,-0.3533834586466165,-0.5465116279069767
GB,NA,2020-06-20,927,2020-08-23,-419,-0.4519956850053937,-0.8248031496062992
GB,NA,2020-06-27,925,2020-08-23,-483,-0.5221621621621622,-1.092760180995475
GB,NA,2020-07-04,684,2020-08-23,-360,-0.5263157894736842,-1.1111111111111112
GB,NA,2020-07-11,600,2020-08-23,-377,-0.6283333333333333,-1.6905829596412556
GB,NA,2020-07-18,475,2020-08-23,-327,-0.6884210526315789,-2.2094594594594597
GB,NA,2020-07-25,465,2020-08-23,-346,-0.7440860215053764,-2.907563025210084
GB,NA,2020-08-01,455,2020-08-23,-356,-0.7824175824175824,-3.595959595959596
GB,NA,2020-08-08,373,2020-08-23,-302,-0.8096514745308311,-4.253521126760563
GB,NA,2020-08-15,140,2020-08-23,-52,-0.37142857142857144,-0.5909090909090909
NL,NA,2020-07-04,8,2020-08-23,13,1.625,0.6190476190476191
NL,NA,2020-07-11,24,2020-08-23,-13,-0.5416666666666666,-1.1818181818181819
SE,NA,2020-06-20,179,2020-08-23,56,0.3128491620111732,0.23829787234042554
FR,NA,2020-04-18,5491,2020-08-30,-20,-0.00364232380258605,-0.003655638822884299
FR,NA,2020-04-25,3291,2020-08-30,-11,-0.003342449103615922,-0.003353658536585366
FR,NA,2020-05-23,684,2020-08-30,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-08-30,8,0.42105263157894735,0.2962962962962963
GB,NA,2020-03-21,212,2020-08-30,11,0.05188679245283019,0.04932735426008968
GB,NA,2020-03-28,786,2020-08-30,426,0.5419847328244275,0.35148514851485146
GB,NA,2020-04-04,3294,2020-08-30,516,0.15664845173041894,0.13543307086614173
GB,NA,2020-04-11,5562,2020-08-30,820,0.1474289823804387,0.12848636790974616
GB,NA,2020-04-18,5589,2020-08-30,802,0.14349615315798891,0.12548896886246283
GB,NA,2020-04-25,4855,2020-08-30,725,0.14933058702368693,0.12992831541218638
GB,NA,2020-05-02,4496,2020-08-30,-158,-0.035142348754448396,-0.03642231443061319
GB,NA,2020-05-09,3456,2020-08-30,-246,-0.07118055555555555,-0.07663551401869159
GB,NA,2020-05-16,2879,2020-08-30,-301,-0.10455019103855505,-0.11675717610550815
GB,NA,2020-05-23,2209,2020-08-30,-384,-0.1738343141693074,-0.2104109589041096
GB,NA,2020-05-30,1701,2020-08-30,106,0.06231628453850676,0.05866076369673492
GB,NA,2020-06-06,2089,2020-08-30,-909,-0.4351364289133557,-0.7703389830508475
GB,NA,2020-06-13,1197,2020-08-30,-423,-0.3533834586466165,-0.5465116279069767
GB,NA,2020-06-20,927,2020-08-30,-419,-0.4519956850053937,-0.8248031496062992
GB,NA,2020-06-27,925,2020-08-30,-483,-0.5221621621621622,-1.092760180995475
GB,NA,2020-07-04,684,2020-08-30,-360,-0.5263157894736842,-1.1111111111111112
GB,NA,2020-07-11,600,2020-08-30,-377,-0.6283333333333333,-1.6905829596412556
GB,NA,2020-07-18,475,2020-08-30,-327,-0.6884210526315789,-2.2094594594594597
GB,NA,2020-07-25,465,2020-08-30,-346,-0.7440860215053764,-2.907563025210084
GB,NA,2020-08-01,455,2020-08-30,-356,-0.7824175824175824,-3.595959595959596
GB,NA,2020-08-08,373,2020-08-30,-302,-0.8096514745308311,-4.253521126760563
GB,NA,2020-08-15,140,2020-08-30,-52,-0.37142857142857144,-0.5909090909090909
NL,NA,2020-07-04,8,2020-08-30,13,1.625,0.6190476190476191
NL,NA,2020-07-11,24,2020-08-30,-13,-0.5416666666666666,-1.1818181818181819
SE,NA,2020-03-14,2,2020-08-30,3,1.5,0.6
SE,NA,2020-03-21,18,2020-08-30,26,1.4444444444444444,0.5909090909090909
SE,NA,2020-03-28,85,2020-08-30,105,1.2352941176470589,0.5526315789473685
SE,NA,2020-04-04,268,2020-08-30,183,0.6828358208955224,0.4057649667405765
SE,NA,2020-04-11,514,2020-08-30,151,0.29377431906614787,0.22706766917293233
SE,NA,2020-04-18,624,2020-08-30,34,0.05448717948717949,0.05167173252279635
SE,NA,2020-04-25,681,2020-08-30,-135,-0.19823788546255505,-0.24725274725274726
SE,NA,2020-05-02,477,2020-08-30,66,0.13836477987421383,0.12154696132596685
SE,NA,2020-05-09,551,2020-08-30,-39,-0.07078039927404718,-0.076171875
SE,NA,2020-05-16,454,2020-08-30,-73,-0.16079295154185022,-0.19160104986876642
SE,NA,2020-05-23,318,2020-08-30,47,0.14779874213836477,0.12876712328767123
SE,NA,2020-05-30,403,2020-08-30,-130,-0.3225806451612903,-0.47619047619047616
SE,NA,2020-06-06,261,2020-08-30,-11,-0.0421455938697318,-0.044
SE,NA,2020-06-13,218,2020-08-30,19,0.0871559633027523,0.08016877637130802
SE,NA,2020-06-20,179,2020-08-30,21,0.11731843575418995,0.105
SE,NA,2020-06-27,171,2020-08-30,-31,-0.18128654970760233,-0.22142857142857142
SE,NA,2020-07-04,140,2020-08-30,-38,-0.2714285714285714,-0.37254901960784315
SE,NA,2020-07-11,106,2020-08-30,-18,-0.16981132075471697,-0.20454545454545456
SE,NA,2020-07-18,93,2020-08-30,-28,-0.3010752688172043,-0.4307692307692308
SE,NA,2020-07-25,78,2020-08-30,-44,-0.5641025641025641,-1.2941176470588236
SE,NA,2020-08-01,46,2020-08-30,-28,-0.6086956521739131,-1.5555555555555556
SE,NA,2020-08-08,20,2020-08-30,2,0.1,0.09090909090909091
SE,NA,2020-08-15,20,2020-08-30,-5,-0.25,-0.3333333333333333
SE,NA,2020-08-22,27,2020-08-30,-15,-0.5555555555555556,-1.25
FR,NA,2020-04-18,5491,2020-09-06,-20,-0.00364232380258605,-0.003655638822884299
FR,NA,2020-04-25,3291,2020-09-06,-11,-0.003342449103615922,-0.003353658536585366
FR,NA,2020-05-23,684,2020-09-06,117,0.17105263157894737,0.14606741573033707
GB,NA,2020-03-14,19,2020-09-06,8,0.42105263157894735,0.2962962962962963
GB,NA,2020-03-21,212,2020-09-06,11,0.05188679245283019,0.04932735426008968
GB,NA,2020-03-28,786,2020-09-06,426,0.5419847328244275,0.35148514851485146
GB,NA,2020-04-04,3294,2020-09-06,516,0.15664845173041894,0.13543307086614173
GB,NA,2020-04-11,5562,2020-09-06,820,0.1474289823804387,0.12848636790974616
GB,NA,2020-04-18,5589,2020-09-06,802,0.14349615315798891,0.12548896886246283
GB,NA,2020-04-25,4855,2020-09-06,725,0.14933058702368693,0.12992831541218638
GB,NA,2020-05-02,4496,2020-09-06,-158,-0.035142348754448396,-0.03642231443061319
GB,NA,2020-05-09,3456,2020-09-06,-246,-0.07118055555555555,-0.07663551401869159
GB,NA,2020-05-16,2879,2020-09-06,-301,-0.10455019103855505,-0.11675717610550815
GB,NA,2020-05-23,2209,2020-09-06,-384,-0.1738343141693074,-0.2104109589041096
GB,NA,2020-05-30,1701,2020-09-06,106,0.06231628453850676,0.05866076369673492
GB,NA,2020-06-06,2089,2020-09-06,-909,-0.4351364289133557,-0.7703389830508475
GB,NA,2020-06-13,1197,2020-09-06,-423,-0.3533834586466165,-0.5465116279069767
GB,NA,2020-06-20,927,2020-09-06,-419,-0.4519956850053937,-0.8248031496062992
GB,NA,2020-06-27,925,2020-09-06,-483,-0.5221621621621622,-1.092760180995475
GB,NA,2020-07-04,684,2020-09-06,-360,-0.5263157894736842,-1.1111111111111112
