location,location_name,date,orig_obs,issue_date,real_diff,relative_diff_orig_base,relative_diff_revised_base
25,Massachusetts,2020-05-23,6729,2020-06-21,538,0.07995244464259177,0.07403330122471447
25,Massachusetts,2020-05-30,4639,2020-06-21,493,0.10627290364302651,0.0960639127045986
25,Massachusetts,2020-06-06,6831,2020-06-21,-3472,-0.5082711169667692,-1.0336409645727895
26,Michigan,2020-03-14,25,2020-06-21,11,0.44,0.3055555555555556
26,Michigan,2020-03-21,515,2020-06-21,74,0.1436893203883495,0.12563667232597622
26,Michigan,2020-03-28,4110,2020-06-21,155,0.037712895377128956,0.03634232121922626
26,Michigan,2020-04-04,9575,2020-06-21,270,0.028198433420365536,0.027425088877602845
26,Michigan,2020-04-11,9380,2020-06-21,385,0.041044776119402986,0.03942652329749104
26,Michigan,2020-04-18,7186,2020-06-21,345,0.04801001948232675,0.04581064931615987
26,Michigan,2020-04-25,6283,2020-06-21,475,0.075600827630113,0.07028706717963895
26,Michigan,2020-05-02,6133,2020-06-21,502,0.08185227458014023,0.07565938206480784
26,Michigan,2020-05-09,3608,2020-06-21,644,0.17849223946784923,0.15145813734713076
26,Michigan,2020-05-16,3723,2020-06-21,916,0.24603814128391083,0.1974563483509377
26,Michigan,2020-05-23,3827,2020-06-21,904,0.23621635746015154,0.19108010991333757
26,Michigan,2020-05-30,2604,2020-06-21,575,0.2208141321044547,0.18087448883296633
26,Michigan,2020-06-06,1556,2020-06-21,1133,0.7281491002570694,0.4213462253625883
29,Missouri,2020-03-21,77,2020-06-21,8,0.1038961038961039,0.09411764705882353
29,Missouri,2020-03-28,755,2020-06-21,20,0.026490066225165563,0.025806451612903226
29,Missouri,2020-04-04,1474,2020-06-21,134,0.09090909090909091,0.08333333333333333
29,Missouri,2020-04-11,1798,2020-06-21,125,0.06952169076751946,0.06500260010400416
29,Missouri,2020-04-18,1471,2020-06-21,-153,-0.10401087695445276,-0.11608497723823975
29,Missouri,2020-04-25,1356,2020-06-21,39,0.028761061946902654,0.02795698924731183
29,Missouri,2020-05-02,1421,2020-06-21,-80,-0.05629838142153413,-0.05965697240865026
29,Missouri,2020-05-09,1555,2020-06-21,-16,-0.010289389067524116,-0.010396361273554255
29,Missouri,2020-05-16,1048,2020-06-21,12,0.011450381679389313,0.011320754716981131
29,Missouri,2020-05-23,1007,2020-06-21,89,0.08838133068520357,0.0812043795620438
29,Missouri,2020-05-30,1332,2020-06-21,-78,-0.05855855855855856,-0.06220095693779904
29,Missouri,2020-06-06,1653,2020-06-21,-12,-0.007259528130671506,-0.007312614259597806
08,Colorado,2020-03-07,7,2020-06-28,1,0.14285714285714285,0.125
08,Colorado,2020-03-14,94,2020-06-28,1,0.010638297872340425,0.010526315789473684
08,Colorado,2020-03-21,374,2020-06-28,-2,-0.0053475935828877,-0.005376344086021506
08,Colorado,2020-03-28,1265,2020-06-28,321,0.25375494071146243,0.20239596469104665
08,Colorado,2020-04-04,2448,2020-06-28,56,0.02287581699346405,0.022364217252396165
08,Colorado,2020-04-11,2325,2020-06-28,3,0.0012903225806451613,0.001288659793814433
08,Colorado,2020-04-18,2534,2020-06-28,13,0.005130228887134964,0.005104043973301924
08,Colorado,2020-04-25,3921,2020-06-28,-393,-0.10022953328232594,-0.11139455782312925
25,Massachusetts,2020-04-18,13512,2020-06-28,591,0.043738898756660746,0.04190597745160604
25,Massachusetts,2020-04-25,16976,2020-06-28,196,0.011545711592836946,0.011413929652923364
25,Massachusetts,2020-05-02,12915,2020-06-28,388,0.030042586140147116,0.029166353454108097
25,Massachusetts,2020-05-09,10480,2020-06-28,643,0.061354961832061065,0.05780814528454554
25,Massachusetts,2020-05-16,8190,2020-06-28,623,0.07606837606837606,0.07069102462271644
25,Massachusetts,2020-05-23,6729,2020-06-28,538,0.07995244464259177,0.07403330122471447
25,Massachusetts,2020-05-30,4639,2020-06-28,493,0.10627290364302651,0.0960639127045986
25,Massachusetts,2020-06-06,6831,2020-06-28,-3472,-0.5082711169667692,-1.0336409645727895
26,Michigan,2020-03-14,25,2020-06-28,11,0.44,0.3055555555555556
26,Michigan,2020-03-21,515,2020-06-28,74,0.1436893203883495,0.12563667232597622
26,Michigan,2020-03-28,4110,2020-06-28,155,0.037712895377128956,0.03634232121922626
26,Michigan,2020-04-04,9575,2020-06-28,270,0.028198433420365536,0.027425088877602845
26,Michigan,2020-04-11,9380,2020-06-28,385,0.041044776119402986,0.03942652329749104
26,Michigan,2020-04-18,7186,2020-06-28,345,0.04801001948232675,0.04581064931615987
26,Michigan,2020-04-25,6283,2020-06-28,475,0.075600827630113,0.07028706717963895
26,Michigan,2020-05-02,6133,2020-06-28,502,0.08185227458014023,0.07565938206480784
26,Michigan,2020-05-09,3608,2020-06-28,644,0.17849223946784923,0.15145813734713076
26,Michigan,2020-05-16,3723,2020-06-28,916,0.24603814128391083,0.1974563483509377
26,Michigan,2020-05-23,3827,2020-06-28,904,0.23621635746015154,0.19108010991333757
26,Michigan,2020-05-30,2604,2020-06-28,575,0.2208141321044547,0.18087448883296633
26,Michigan,2020-06-06,1556,2020-06-28,1133,0.7281491002570694,0.4213462253625883
29,Missouri,2020-03-21,77,2020-06-28,8,0.1038961038961039,0.09411764705882353
29,Missouri,2020-03-28,755,2020-06-28,20,0.026490066225165563,0.025806451612903226
29,Missouri,2020-04-04,1474,2020-06-28,134,0.09090909090909091,0.08333333333333333
29,Missouri,2020-04-11,1798,2020-06-28,125,0.06952169076751946,0.06500260010400416
29,Missouri,2020-04-18,1471,2020-06-28,-153,-0.10401087695445276,-0.11608497723823975
29,Missouri,2020-04-25,1356,2020-06-28,39,0.028761061946902654,0.02795698924731183
29,Missouri,2020-05-02,1421,2020-06-28,-80,-0.05629838142153413,-0.05965697240865026
29,Missouri,2020-05-09,1555,2020-06-28,-16,-0.010289389067524116,-0.010396361273554255
29,Missouri,2020-05-16,1048,2020-06-28,12,0.011450381679389313,0.011320754716981131
29,Missouri,2020-05-23,1007,2020-06-28,89,0.08838133068520357,0.0812043795620438
29,Missouri,2020-05-30,1332,2020-06-28,-78,-0.05855855855855856,-0.06220095693779904
29,Missouri,2020-06-06,1653,2020-06-28,-12,-0.007259528130671506,-0.007312614259597806
41,Oregon,2020-06-20,1195,2020-06-28,178,0.1489539748953975,0.12964311726147124
06,California,2020-03-21,1033,2020-07-05,7,0.006776379477250726,0.006730769230769231
06,California,2020-03-28,3690,2020-07-05,8,0.002168021680216802,0.002163331530557058
06,California,2020-04-04,7742,2020-07-05,-15,-0.0019374838543012142,-0.0019412449851171217
06,California,2020-04-11,8869,2020-07-05,11,0.0012402751155710903,0.0012387387387387387
06,California,2020-04-18,8785,2020-07-05,9,0.0010244735344336938,0.0010234250625426426
06,California,2020-04-25,11877,2020-07-05,-20,-0.0016839269175717773,-0.0016867673104495236
06,California,2020-05-09,13211,2020-07-05,14,0.0010597229581409432,0.0010586011342155009
06,California,2020-05-16,12167,2020-07-05,-14,-0.0011506534067559793,-0.001151978935242327
06,California,2020-05-23,13814,2020-07-05,25,0.001809758216302302,0.0018064889081581038
06,California,2020-05-30,17356,2020-07-05,-25,-0.0014404240608435123,-0.001442501875252438
06,California,2020-06-06,18698,2020-07-05,13,6.952615252968232e-4,6.947784725562504e-4
06,California,2020-06-13,21425,2020-07-05,3,0.00014002333722287048,1.4000373343289155e-4
06,California,2020-06-20,25195,2020-07-05,14,5.556658067076801e-4,5.553572136935221e-4
06,California,2020-06-27,35371,2020-07-05,78,0.0022051963472901528,0.002200344156393692
08,Colorado,2020-03-07,7,2020-07-05,1,0.14285714285714285,0.125
08,Colorado,2020-03-14,94,2020-07-05,1,0.010638297872340425,0.010526315789473684
08,Colorado,2020-03-21,374,2020-07-05,-2,-0.0053475935828877,-0.005376344086021506
08,Colorado,2020-03-28,1265,2020-07-05,321,0.25375494071146243,0.20239596469104665
08,Colorado,2020-04-04,2448,2020-07-05,56,0.02287581699346405,0.022364217252396165
08,Colorado,2020-04-11,2325,2020-07-05,3,0.0012903225806451613,0.001288659793814433
08,Colorado,2020-04-18,2534,2020-07-05,13,0.005130228887134964,0.005104043973301924
08,Colorado,2020-04-25,3921,2020-07-05,-393,-0.10022953328232594,-0.11139455782312925
25,Massachusetts,2020-04-18,13512,2020-07-05,591,0.043738898756660746,0.04190597745160604
25,Massachusetts,2020-04-25,16976,2020-07-05,196,0.011545711592836946,0.011413929652923364
25,Massachusetts,2020-05-02,12915,2020-07-05,388,0.030042586140147116,0.029166353454108097
25,Massachusetts,2020-05-09,10480,2020-07-05,643,0.061354961832061065,0.05780814528454554
25,Massachusetts,2020-05-16,8190,2020-07-05,623,0.07606837606837606,0.07069102462271644
25,Massachusetts,2020-05-23,6729,2020-07-05,538,0.07995244464259177,0.07403330122471447
25,Massachusetts,2020-05-30,4639,2020-07-05,493,0.10627290364302651,0.0960639127045986
25,Massachusetts,2020-06-06,6831,2020-07-05,-3472,-0.5082711169667692,-1.0336409645727895
26,Michigan,2020-03-14,25,2020-07-05,11,0.44,0.3055555555555556
26,Michigan,2020-03-21,515,2020-07-05,74,0.1436893203883495,0.12563667232597622
26,Michigan,2020-03-28,4110,2020-07-05,155,0.037712895377128956,0.03634232121922626
26,Michigan,2020-04-04,9575,2020-07-05,270,0.028198433420365536,0.027425088877602845
26,Michigan,2020-04-11,9380,2020-07-05,385,0.041044776119402986,0.03942652329749104
26,Michigan,2020-04-18,7186,2020-07-05,345,0.04801001948232675,0.04581064931615987
26,Michigan,2020-04-25,6283,2020-07-05,475,0.075600827630113,0.07028706717963895
26,Michigan,2020-05-02,6133,2020-07-05,502,0.08185227458014023,0.07565938206480784
26,Michigan,2020-05-09,3608,2020-07-05,644,0.17849223946784923,0.15145813734713076
26,Michigan,2020-05-16,3723,2020-07-05,916,0.24603814128391083,0.1974563483509377
26,Michigan,2020-05-23,3827,2020-07-05,904,0.23621635746015154,0.19108010991333757
26,Michigan,2020-05-30,2604,2020-07-05,575,0.2208141321044547,0.18087448883296633
26,Michigan,2020-06-06,1556,2020-07-05,1133,0.7281491002570694,0.4213462253625883
29,Missouri,2020-03-21,77,2020-07-05,8,0.1038961038961039,0.09411764705882353
29,Missouri,2020-03-28,755,2020-07-05,20,0.026490066225165563,0.025806451612903226
29,Missouri,2020-04-04,1474,2020-07-05,134,0.09090909090909091,0.08333333333333333
29,Missouri,2020-04-11,1798,2020-07-05,125,0.06952169076751946,0.06500260010400416
29,Missouri,2020-04-18,1471,2020-07-05,-153,-0.10401087695445276,-0.11608497723823975
29,Missouri,2020-04-25,1356,2020-07-05,39,0.028761061946902654,0.02795698924731183
29,Missouri,2020-05-02,1421,2020-07-05,-80,-0.05629838142153413,-0.05965697240865026
29,Missouri,2020-05-09,1555,2020-07-05,-16,-0.010289389067524116,-0.010396361273554255
29,Missouri,2020-05-16,1048,2020-07-05,12,0.011450381679389313,0.011320754716981131
29,Missouri,2020-05-23,1007,2020-07-05,89,0.08838133068520357,0.0812043795620438
29,Missouri,2020-05-30,1332,2020-07-05,-78,-0.05855855855855856,-0.06220095693779904
29,Missouri,2020-06-06,1653,2020-07-05,-12,-0.007259528130671506,-0.007312614259597806
41,Oregon,2020-06-20,1195,2020-07-05,178,0.1489539748953975,0.12964311726147124
45,South Carolina,2020-06-06,2059,2020-07-05,85,0.0412821758135017,0.039645522388059705
45,South Carolina,2020-06-13,4502,2020-07-05,-85,-0.018880497556641493,-0.019243830654290243
06,California,2020-03-21,1033,2020-07-12,7,0.006776379477250726,0.006730769230769231
06,California,2020-03-28,3690,2020-07-12,8,0.002168021680216802,0.002163331530557058
06,California,2020-04-04,7742,2020-07-12,-15,-0.0019374838543012142,-0.0019412449851171217
06,California,2020-04-11,8869,2020-07-12,11,0.0012402751155710903,0.0012387387387387387
06,California,2020-04-18,8785,2020-07-12,9,0.0010244735344336938,0.0010234250625426426
06,California,2020-04-25,11877,2020-07-12,-20,-0.0016839269175717773,-0.0016867673104495236
06,California,2020-05-09,13211,2020-07-12,14,0.0010597229581409432,0.0010586011342155009
06,California,2020-05-16,12167,2020-07-12,-14,-0.0011506534067559793,-0.001151978935242327
06,California,2020-05-23,13814,2020-07-12,25,0.001809758216302302,0.0018064889081581038
06,California,2020-05-30,17356,2020-07-12,-25,-0.0014404240608435123,-0.001442501875252438
06,California,2020-06-06,18698,2020-07-12,13,6.952615252968232e-4,6.947784725562504e-4
06,California,2020-06-13,21425,2020-07-12,3,0.00014002333722287048,1.4000373343289155e-4
06,California,2020-06-20,25195,2020-07-12,14,5.556658067076801e-4,5.553572136935221e-4
06,California,2020-06-27,35371,2020-07-12,78,0.0022051963472901528,0.002200344156393692
08,Colorado,2020-03-07,7,2020-07-12,1,0.14285714285714285,0.125
08,Colorado,2020-03-14,94,2020-07-12,1,0.010638297872340425,0.010526315789473684
08,Colorado,2020-03-21,374,2020-07-12,-2,-0.0053475935828877,-0.005376344086021506
08,Colorado,2020-03-28,1265,2020-07-12,321,0.25375494071146243,0.20239596469104665
08,Colorado,2020-04-04,2448,2020-07-12,56,0.02287581699346405,0.022364217252396165
08,Colorado,2020-04-11,2325,2020-07-12,3,0.0012903225806451613,0.001288659793814433
08,Colorado,2020-04-18,2534,2020-07-12,13,0.005130228887134964,0.005104043973301924
08,Colorado,2020-04-25,3921,2020-07-12,-393,-0.10022953328232594,-0.11139455782312925
25,Massachusetts,2020-04-18,13512,2020-07-12,591,0.043738898756660746,0.04190597745160604
25,Massachusetts,2020-04-25,16976,2020-07-12,196,0.011545711592836946,0.011413929652923364
25,Massachusetts,2020-05-02,12915,2020-07-12,388,0.030042586140147116,0.029166353454108097
25,Massachusetts,2020-05-09,10480,2020-07-12,643,0.061354961832061065,0.05780814528454554
25,Massachusetts,2020-05-16,8190,2020-07-12,623,0.07606837606837606,0.07069102462271644
25,Massachusetts,2020-05-23,6729,2020-07-12,538,0.07995244464259177,0.07403330122471447
25,Massachusetts,2020-05-30,4639,2020-07-12,493,0.10627290364302651,0.0960639127045986
25,Massachusetts,2020-06-06,6831,2020-07-12,-3472,-0.5082711169667692,-1.0336409645727895
26,Michigan,2020-03-14,25,2020-07-12,11,0.44,0.3055555555555556
26,Michigan,2020-03-21,515,2020-07-12,74,0.1436893203883495,0.12563667232597622
26,Michigan,2020-03-28,4110,2020-07-12,155,0.037712895377128956,0.03634232121922626
26,Michigan,2020-04-04,9575,2020-07-12,270,0.028198433420365536,0.027425088877602845
26,Michigan,2020-04-11,9380,2020-07-12,385,0.041044776119402986,0.03942652329749104
26,Michigan,2020-04-18,7186,2020-07-12,345,0.04801001948232675,0.04581064931615987
26,Michigan,2020-04-25,6283,2020-07-12,475,0.075600827630113,0.07028706717963895
26,Michigan,2020-05-02,6133,2020-07-12,502,0.08185227458014023,0.07565938206480784
26,Michigan,2020-05-09,3608,2020-07-12,644,0.17849223946784923,0.15145813734713076
26,Michigan,2020-05-16,3723,2020-07-12,916,0.24603814128391083,0.1974563483509377
26,Michigan,2020-05-23,3827,2020-07-12,904,0.23621635746015154,0.19108010991333757
26,Michigan,2020-05-30,2604,2020-07-12,575,0.2208141321044547,0.18087448883296633
26,Michigan,2020-06-06,1556,2020-07-12,1133,0.7281491002570694,0.4213462253625883
29,Missouri,2020-03-21,77,2020-07-12,8,0.1038961038961039,0.09411764705882353
29,Missouri,2020-03-28,755,2020-07-12,20,0.026490066225165563,0.025806451612903226
29,Missouri,2020-04-04,1474,2020-07-12,134,0.09090909090909091,0.08333333333333333
29,Missouri,2020-04-11,1798,2020-07-12,125,0.06952169076751946,0.06500260010400416
29,Missouri,2020-04-18,1471,2020-07-12,-153,-0.10401087695445276,-0.11608497723823975
29,Missouri,2020-04-25,1356,2020-07-12,39,0.028761061946902654,0.02795698924731183
29,Missouri,2020-05-02,1421,2020-07-12,-80,-0.05629838142153413,-0.05965697240865026
29,Missouri,2020-05-09,1555,2020-07-12,-16,-0.010289389067524116,-0.010396361273554255
29,Missouri,2020-05-16,1048,2020-07-12,12,0.011450381679389313,0.011320754716981131
29,Missouri,2020-05-23,1007,2020-07-12,89,0.08838133068520357,0.0812043795620438
29,Missouri,2020-05-30,1332,2020-07-12,-78,-0.05855855855855856,-0.06220095693779904
29,Missouri,2020-06-06,1653,2020-07-12,-12,-0.007259528130671506,-0.007312614259597806
41,Oregon,2020-06-20,1195,2020-07-12,178,0.1489539748953975,0.12964311726147124
45,South Carolina,2020-06-06,2059,2020-07-12,85,0.0412821758135017,0.039645522388059705
45,South Carolina,2020-06-13,4502,2020-07-12,-85,-0.018880497556641493,-0.019243830654290243
48,Texas,2020-07-04,46259,2020-07-12,1805,0.03901943405607557,0.037554094540612516
06,California,2020-03-21,1033,2020-07-19,7,0.006776379477250726,0.006730769230769231
06,California,2020-03-28,3690,2020-07-19,8,0.002168021680216802,0.002163331530557058
06,California,2020-04-04,7742,2020-07-19,-15,-0.0019374838543012142,-0.0019412449851171217
06,California,2020-04-11,8869,2020-07-19,11,0.0012402751155710903,0.0012387387387387387
06,California,2020-04-18,8785,2020-07-19,9,0.0010244735344336938,0.0010234250625426426
06,California,2020-04-25,11877,2020-07-19,-20,-0.0016839269175717773,-0.0016867673104495236
06,California,2020-05-09,13211,2020-07-19,14,0.0010597229581409432,0.0010586011342155009
06,California,2020-05-16,12167,2020-07-19,-14,-0.0011506534067559793,-0.001151978935242327
06,California,2020-05-23,13814,2020-07-19,25,0.001809758216302302,0.0018064889081581038
06,California,2020-05-30,17356,2020-07-19,-25,-0.0014404240608435123,-0.001442501875252438
06,California,2020-06-06,18698,2020-07-19,13,6.952615252968232e-4,6.947784725562504e-4
06,California,2020-06-13,21425,2020-07-19,3,0.00014002333722287048,1.4000373343289155e-4
06,California,2020-06-20,25195,2020-07-19,14,5.556658067076801e-4,5.553572136935221e-4
06,California,2020-06-27,35371,2020-07-19,78,0.0022051963472901528,0.002200344156393692
08,Colorado,2020-03-07,7,2020-07-19,1,0.14285714285714285,0.125
08,Colorado,2020-03-14,94,2020-07-19,1,0.010638297872340425,0.010526315789473684
08,Colorado,2020-03-21,374,2020-07-19,-2,-0.0053475935828877,-0.005376344086021506
08,Colorado,2020-03-28,1265,2020-07-19,321,0.25375494071146243,0.20239596469104665
08,Colorado,2020-04-04,2448,2020-07-19,56,0.02287581699346405,0.022364217252396165
08,Colorado,2020-04-11,2325,2020-07-19,3,0.0012903225806451613,0.001288659793814433
08,Colorado,2020-04-18,2534,2020-07-19,13,0.005130228887134964,0.005104043973301924
08,Colorado,2020-04-25,3921,2020-07-19,-393,-0.10022953328232594,-0.11139455782312925
25,Massachusetts,2020-04-18,13512,2020-07-19,591,0.043738898756660746,0.04190597745160604
25,Massachusetts,2020-04-25,16976,2020-07-19,196,0.011545711592836946,0.011413929652923364
25,Massachusetts,2020-05-02,12915,2020-07-19,388,0.030042586140147116,0.029166353454108097
25,Massachusetts,2020-05-09,10480,2020-07-19,643,0.061354961832061065,0.05780814528454554
25,Massachusetts,2020-05-16,8190,2020-07-19,623,0.07606837606837606,0.07069102462271644
25,Massachusetts,2020-05-23,6729,2020-07-19,538,0.07995244464259177,0.07403330122471447
25,Massachusetts,2020-05-30,4639,2020-07-19,493,0.10627290364302651,0.0960639127045986
25,Massachusetts,2020-06-06,6831,2020-07-19,-3472,-0.5082711169667692,-1.0336409645727895
26,Michigan,2020-03-14,25,2020-07-19,11,0.44,0.3055555555555556
26,Michigan,2020-03-21,515,2020-07-19,74,0.1436893203883495,0.12563667232597622
26,Michigan,2020-03-28,4110,2020-07-19,155,0.037712895377128956,0.03634232121922626
26,Michigan,2020-04-04,9575,2020-07-19,270,0.028198433420365536,0.027425088877602845
26,Michigan,2020-04-11,9380,2020-07-19,385,0.041044776119402986,0.03942652329749104
26,Michigan,2020-04-18,7186,2020-07-19,345,0.04801001948232675,0.04581064931615987
26,Michigan,2020-04-25,6283,2020-07-19,475,0.075600827630113,0.07028706717963895
26,Michigan,2020-05-02,6133,2020-07-19,502,0.08185227458014023,0.07565938206480784
26,Michigan,2020-05-09,3608,2020-07-19,644,0.17849223946784923,0.15145813734713076
26,Michigan,2020-05-16,3723,2020-07-19,916,0.24603814128391083,0.1974563483509377
26,Michigan,2020-05-23,3827,2020-07-19,904,0.23621635746015154,0.19108010991333757
26,Michigan,2020-05-30,2604,2020-07-19,575,0.2208141321044547,0.18087448883296633
26,Michigan,2020-06-06,1556,2020-07-19,1133,0.7281491002570694,0.4213462253625883
29,Missouri,2020-03-21,77,2020-07-19,8,0.1038961038961039,0.09411764705882353
29,Missouri,2020-03-28,755,2020-07-19,20,0.026490066225165563,0.025806451612903226
29,Missouri,2020-04-04,1474,2020-07-19,134,0.09090909090909091,0.08333333333333333
29,Missouri,2020-04-11,1798,2020-07-19,125,0.06952169076751946,0.06500260010400416
29,Missouri,2020-04-18,1471,2020-07-19,-153,-0.10401087695445276,-0.11608497723823975
